price,sqft_living,sqft_lot,bedrooms,bathrooms,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,has_garage,renovated
991775.12,2378.0,8509.0,5.0,5.0,1.0,0.0,4.0,5.0,7.0,2192.0,,1968.0,0.0,98101,46.935020147391086,-121.94749426627548,no,no
674461.32,1365.0,937.0,,3.2,1.0,1.0,1.0,1.0,8.0,1052.0,313.0,1950.0,0.0,98103,47.09805478942295,-122.00902805766832,no,no
741789.46,1288.0,1425.0,2.0,2.1,1.0,0.0,3.0,2.0,11.0,1050.0,238.0,1972.0,1997.0,98101,46.974971852838785,-121.8726460427816,yes,yes
1042979.68,2076.0,1094.0,3.0,3.5,1.0,1.0,0.0,5.0,11.0,1751.0,325.0,2004.0,0.0,98004,47.016498278676565,,no,no
1112298.09,2393.0,10457.0,5.0,5.0,1.0,1.0,4.0,5.0,7.0,2166.0,227.0,1991.0,0.0,98102,46.912051402187785,-121.98794717605767,yes,no
908842.28,1824.0,18319.0,1.0,1.4,1.0,1.0,3.0,4.0,8.0,1177.0,647.0,1956.0,0.0,98103,47.06788245664547,-122.00110306726191,yes,no
614423.59,1028.0,14812.0,5.0,5.0,2.0,0.0,2.0,4.0,8.0,646.0,382.0,1958.0,0.0,98006,47.00835803252434,-122.05648832385282,yes,no
626419.28,984.0,800.0,3.0,3.3,2.0,0.0,1.0,5.0,12.0,932.0,52.0,1957.0,0.0,98004,46.97780627285374,-121.93524633813077,no,no
569705.56,944.0,15105.0,5.0,5.0,1.0,0.0,1.0,2.0,10.0,569.0,375.0,2003.0,0.0,98005,46.9782429464668,-122.0286201714832,no,no
496808.76,739.0,12682.0,4.0,4.6,1.0,0.0,1.0,5.0,6.0,627.0,112.0,2005.0,0.0,98103,47.043470492888304,-121.95401944869813,yes,no
960828.79,1866.0,800.0,4.0,4.0,2.0,1.0,2.0,5.0,11.0,1518.0,348.0,1978.0,0.0,98006,46.85234522856276,-121.94202234458407,yes,no
925654.81,2475.0,6484.0,5.0,5.0,1.0,0.0,4.0,2.0,6.0,1964.0,511.0,1998.0,0.0,,46.95879033306455,-121.96983393097254,yes,no
861607.43,1792.0,13478.0,1.0,1.9,2.0,1.0,1.0,1.0,10.0,1568.0,224.0,1951.0,0.0,98105,46.99404580811994,-122.03459846379492,yes,no
619921.41,444.0,10752.0,3.0,3.8,,0.0,3.0,3.0,12.0,420.0,24.0,1989.0,,98004,46.99346944593844,,yes,
855787.4,1686.0,1455.0,1.0,,1.0,0.0,,4.0,11.0,1039.0,647.0,1969.0,1997.0,98004,47.12526559818392,-122.13385380903406,no,yes
829413.92,1702.0,11054.0,2.0,1.8,1.0,1.0,3.0,5.0,4.0,1388.0,314.0,,0.0,98102,46.9831203264776,-122.00582338281833,no,no
1150109.03,3058.0,800.0,1.0,1.7,1.0,1.0,3.0,1.0,5.0,2602.0,456.0,1984.0,0.0,98102,47.04951134960308,-121.959864490615,yes,no
744517.65,926.0,6886.0,4.0,4.4,2.0,1.0,0.0,2.0,10.0,655.0,271.0,2010.0,0.0,98004,47.090582859326794,-122.0118752539541,no,no
758415.77,1566.0,13690.0,4.0,4.2,1.0,1.0,0.0,4.0,4.0,1429.0,137.0,1989.0,1970.0,98105,47.03353070428942,-122.02950401461287,yes,yes
932220.77,2824.0,8092.0,4.0,3.8,2.0,0.0,,1.0,3.0,2146.0,678.0,1982.0,1989.0,98005,46.96630919643593,-122.01488734620547,yes,yes
762296.56,2070.0,5505.0,1.0,1.2,1.0,0.0,0.0,4.0,5.0,1361.0,709.0,2017.0,2006.0,98105,46.93577562070065,-121.93923170148405,no,yes
943633.49,2138.0,12447.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,1922.0,216.0,2020.0,1977.0,98101,47.03727101413571,-122.00271828444467,yes,yes
781109.87,1869.0,12874.0,4.0,3.7,1.0,0.0,3.0,1.0,4.0,1738.0,131.0,1982.0,1992.0,98004,47.082251261182826,-121.90710419117957,yes,yes
931849.55,1998.0,14550.0,5.0,5.0,2.0,1.0,2.0,2.0,,1268.0,730.0,1975.0,1990.0,98004,47.02729815477645,-122.02853667524424,yes,yes
1019024.82,2267.0,12372.0,5.0,5.0,1.0,1.0,0.0,4.0,6.0,1956.0,311.0,1995.0,0.0,98103,47.061672407696804,-121.98913841074344,no,no
714681.73,1314.0,13407.0,1.0,1.0,1.0,1.0,0.0,,8.0,887.0,,1962.0,0.0,98005,47.1295973523869,-122.02167009628135,yes,no
880257.75,2327.0,11665.0,3.0,3.5,2.0,0.0,3.0,1.0,8.0,1402.0,925.0,1977.0,0.0,98103,47.04186871421953,-121.8962756793121,yes,no
615540.23,,9328.0,1.0,1.6,1.0,0.0,4.0,3.0,10.0,675.0,301.0,2010.0,0.0,98101,46.944968356710305,-121.99101473443453,yes,no
911570.5,1997.0,8448.0,5.0,5.0,2.0,0.0,1.0,2.0,12.0,1796.0,201.0,2013.0,2009.0,98101,47.002553038275224,-121.89359619313994,yes,yes
696859.7,1907.0,6814.0,1.0,,1.0,0.0,2.0,4.0,3.0,1239.0,668.0,1979.0,0.0,98006,47.06851075967606,-122.02100637774511,yes,no
893060.6,1430.0,1938.0,5.0,5.0,2.0,1.0,4.0,4.0,9.0,924.0,506.0,1977.0,0.0,98103,46.9875610104526,-121.92362104120724,yes,no
692407.15,1786.0,3223.0,1.0,1.0,2.0,0.0,4.0,,4.0,1534.0,252.0,2012.0,0.0,98103,47.07528527974065,,no,no
721641.29,1426.0,6590.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,1059.0,367.0,1964.0,0.0,98103,46.99665315510058,-121.95816722027271,yes,no
582557.88,1157.0,9207.0,5.0,5.0,2.0,0.0,3.0,2.0,6.0,754.0,403.0,1954.0,0.0,98005,47.01671737104734,-122.06098554889546,yes,no
984410.11,1588.0,15204.0,3.0,3.1,1.0,1.0,4.0,2.0,10.0,1081.0,507.0,1955.0,0.0,98004,46.98246294798281,-121.98257930253953,no,no
564639.82,1138.0,7791.0,,4.3,1.0,0.0,3.0,4.0,5.0,999.0,139.0,1957.0,0.0,98006,47.00797681701605,-122.05345602189954,no,no
1000660.45,1994.0,13017.0,4.0,4.7,2.0,1.0,2.0,3.0,11.0,1631.0,363.0,2012.0,0.0,98006,47.01062237138848,-121.98714517996474,yes,no
570231.69,1110.0,13397.0,2.0,2.4,2.0,0.0,3.0,1.0,6.0,962.0,148.0,1952.0,,98006,46.91957290367917,-122.07591950265191,yes,no
1056505.22,2227.0,6843.0,4.0,4.1,2.0,1.0,1.0,5.0,11.0,1413.0,814.0,1973.0,0.0,98103,46.977920335370946,-122.00470415097857,yes,no
747300.31,1091.0,10973.0,3.0,3.1,1.0,0.0,4.0,1.0,12.0,830.0,261.0,1992.0,0.0,98004,46.938339595657325,-121.94521939814366,yes,no
638297.36,1460.0,6782.0,2.0,1.5,1.0,0.0,0.0,5.0,8.0,1284.0,176.0,1993.0,,98103,46.97964456963058,-121.97262230605028,no,no
635115.82,1425.0,14611.0,2.0,1.1,1.0,0.0,1.0,1.0,4.0,988.0,437.0,2009.0,0.0,98004,46.96024181151674,-122.06169750247955,yes,no
1002841.74,2595.0,11179.0,1.0,1.0,2.0,0.0,1.0,3.0,10.0,1711.0,884.0,2019.0,0.0,98005,47.050591058811776,-122.09491931914185,yes,no
882504.75,1998.0,2048.0,2.0,2.0,2.0,1.0,1.0,2.0,7.0,1466.0,532.0,1978.0,0.0,98102,47.05116999685428,-121.97515277097696,yes,no
703990.67,1673.0,8808.0,3.0,1.9,2.0,0.0,2.0,4.0,6.0,,474.0,1966.0,1989.0,98006,47.02801470771667,-121.92094006023208,yes,yes
888980.69,2099.0,16241.0,1.0,1.0,2.0,1.0,3.0,3.0,7.0,1396.0,703.0,1956.0,0.0,98103,46.93661753843926,-122.0481973018435,yes,no
532233.16,536.0,7094.0,1.0,1.0,1.0,1.0,4.0,2.0,5.0,500.0,36.0,2013.0,0.0,98006,46.995093261139324,-121.89512979609118,no,no
726670.38,1774.0,10239.0,4.0,3.9,2.0,0.0,2.0,3.0,5.0,1364.0,410.0,1976.0,0.0,98005,46.932640384410995,-122.00032466440845,yes,no
1191838.31,2999.0,10729.0,3.0,2.7,2.0,,3.0,5.0,12.0,2437.0,562.0,2013.0,0.0,98101,46.99263533070245,-122.09793467668372,yes,no
701506.01,1879.0,2817.0,1.0,1.0,2.0,,2.0,2.0,5.0,1207.0,672.0,1974.0,0.0,98103,47.03237105836146,-122.07804401783568,no,no
890616.12,1841.0,10554.0,4.0,4.9,1.0,1.0,0.0,2.0,7.0,1497.0,344.0,,2012.0,98103,47.04960521614576,-121.96150254253143,yes,yes
,2129.0,1031.0,4.0,4.3,1.0,0.0,3.0,1.0,10.0,1691.0,438.0,1995.0,0.0,98005,47.02364223899295,-121.99352159795825,yes,no
920758.73,,4872.0,,1.0,1.0,1.0,0.0,4.0,5.0,2165.0,172.0,2000.0,0.0,98005,47.0629235782007,-121.92588895171033,yes,no
540854.88,602.0,13379.0,2.0,2.0,2.0,0.0,2.0,4.0,9.0,448.0,154.0,1996.0,0.0,98101,47.012987819346876,-122.0599062383349,yes,no
601207.64,791.0,9784.0,2.0,2.0,2.0,0.0,4.0,4.0,11.0,691.0,100.0,1971.0,0.0,98005,46.988321986399484,-121.9940752600918,yes,no
1010071.35,1926.0,6478.0,4.0,3.6,2.0,1.0,3.0,1.0,11.0,1361.0,565.0,1957.0,2003.0,98102,47.043683025484974,-121.99966194693059,yes,yes
645030.62,1371.0,10232.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,1100.0,271.0,1950.0,0.0,98103,47.045323805008834,-122.00715072615286,no,no
959410.74,2587.0,7700.0,5.0,5.0,2.0,0.0,1.0,5.0,7.0,2392.0,195.0,1979.0,0.0,98102,46.97379141508382,-122.01913036143235,no,no
814102.67,1611.0,8063.0,2.0,1.8,1.0,1.0,4.0,5.0,3.0,1319.0,292.0,2013.0,0.0,98102,47.0189491129285,-122.01813496877692,yes,no
525851.89,639.0,11284.0,1.0,1.0,1.0,0.0,4.0,5.0,9.0,543.0,96.0,1995.0,0.0,98105,46.98528433128317,-121.99126770878598,yes,no
610685.44,1039.0,4363.0,5.0,5.0,2.0,1.0,1.0,2.0,6.0,942.0,97.0,1997.0,0.0,98101,46.89957025988998,-121.98487094860809,no,no
443555.99,400.0,8202.0,1.0,1.1,2.0,0.0,0.0,4.0,11.0,370.0,30.0,1968.0,0.0,98101,47.022005324605665,-121.98737135749484,yes,no
663364.15,1660.0,6439.0,1.0,1.0,1.0,0.0,2.0,3.0,4.0,1117.0,543.0,1984.0,1977.0,98005,46.93527389091047,-121.93970062455465,yes,
2927453.4899999998,3374.0,800.0,5.0,5.0,1.0,1.0,3.0,3.0,11.0,,559.0,1978.0,0.0,98103,,-122.06006392561443,yes,no
767179.75,1545.0,,3.0,3.4,2.0,0.0,4.0,2.0,6.0,1225.0,320.0,1959.0,0.0,98004,46.92323468489194,-122.09058417672523,yes,no
1205914.14,2447.0,15841.0,3.0,3.2,1.0,1.0,4.0,4.0,12.0,2321.0,126.0,1993.0,0.0,98006,46.96401664614896,-121.94915174728061,no,no
976807.3,,9924.0,4.0,5.0,1.0,1.0,1.0,5.0,4.0,1944.0,575.0,1975.0,0.0,98101,46.978320059913216,-122.04717625204545,yes,no
663595.65,1698.0,1382.0,4.0,4.6,2.0,0.0,1.0,4.0,5.0,1215.0,483.0,1978.0,0.0,98005,47.06008623851557,-122.01897379093076,,no
623320.53,519.0,,4.0,4.7,2.0,1.0,4.0,5.0,6.0,409.0,110.0,1992.0,0.0,98101,46.973324247000704,-122.03060498199414,yes,no
931299.34,2170.0,7439.0,1.0,2.4,2.0,0.0,1.0,5.0,12.0,1351.0,819.0,1952.0,0.0,98005,46.946251452319565,-122.0316756161046,yes,no
1094063.44,2133.0,15806.0,3.0,3.4,2.0,1.0,2.0,1.0,10.0,1412.0,721.0,2016.0,0.0,98103,47.01821725409968,-122.07291320191125,yes,no
832913.75,1986.0,7066.0,2.0,2.1,2.0,0.0,1.0,5.0,11.0,1295.0,691.0,,0.0,98101,46.98915132056331,-122.02847637938673,no,no
1043030.94,2389.0,14535.0,5.0,5.0,2.0,1.0,1.0,5.0,8.0,1457.0,932.0,1998.0,0.0,98102,47.039528028032464,-121.96753344438602,yes,no
718718.08,1101.0,9760.0,3.0,2.7,2.0,1.0,2.0,3.0,10.0,939.0,162.0,2005.0,0.0,98103,46.94940600254177,-122.0001965719805,yes,no
1113396.37,3005.0,10356.0,,1.1,2.0,1.0,1.0,4.0,9.0,,860.0,1960.0,0.0,98005,47.01054269410699,-121.97477464357465,no,
692847.93,1224.0,1321.0,5.0,4.7,1.0,0.0,2.0,4.0,9.0,807.0,417.0,1967.0,0.0,98004,,-122.02480409987224,yes,no
819776.1,2250.0,12688.0,2.0,2.2,2.0,0.0,,4.0,11.0,1753.0,497.0,1979.0,0.0,98005,46.98803605204828,-121.9548577004609,yes,no
,788.0,6325.0,2.0,1.7,,1.0,0.0,5.0,12.0,562.0,226.0,2008.0,0.0,98101,47.00933652048503,-122.02541809376717,yes,no
794341.07,1242.0,12315.0,5.0,4.7,1.0,1.0,3.0,1.0,8.0,916.0,,1995.0,0.0,98006,46.91694798709812,-122.1054278650263,no,no
1140232.27,2710.0,3929.0,4.0,4.2,1.0,1.0,,1.0,7.0,1925.0,785.0,1983.0,0.0,98105,46.95735103560039,-121.98416881035368,yes,no
784968.58,1643.0,8885.0,5.0,4.9,2.0,0.0,2.0,2.0,9.0,988.0,655.0,2010.0,1973.0,98101,,-121.96163076154856,yes,yes
845241.83,2304.0,9760.0,4.0,3.0,2.0,0.0,1.0,3.0,10.0,1937.0,367.0,1983.0,0.0,98006,46.98350511287489,-122.02796195062096,no,no
1095931.41,1942.0,7230.0,5.0,4.3,2.0,1.0,3.0,5.0,12.0,1241.0,701.0,2012.0,0.0,98005,47.03072164803004,-121.94003968662958,yes,no
915237.95,1737.0,10023.0,,1.0,1.0,1.0,2.0,4.0,9.0,1175.0,562.0,2004.0,2017.0,98101,47.02124693428983,-122.04253460938524,yes,yes
1011791.22,2618.0,6668.0,3.0,2.6,2.0,0.0,2.0,1.0,12.0,1745.0,873.0,1962.0,0.0,98105,46.934098528206114,-121.96646365935663,yes,no
689531.24,1658.0,4755.0,2.0,2.2,2.0,0.0,2.0,4.0,10.0,1187.0,471.0,1977.0,0.0,98006,47.05076531413124,-121.91276120289214,yes,no
644599.01,732.0,16027.0,2.0,2.1,2.0,0.0,3.0,3.0,12.0,480.0,252.0,1951.0,2004.0,98004,46.93786575282888,-121.99816345078142,yes,yes
645819.25,1318.0,13245.0,2.0,2.5,2.0,0.0,0.0,2.0,10.0,951.0,367.0,1966.0,1995.0,98102,46.96175390470963,-122.01132415430115,yes,yes
1011456.55,2131.0,4196.0,2.0,2.4,1.0,,0.0,4.0,11.0,1460.0,671.0,1951.0,0.0,98004,47.01147424577671,-122.0052835837737,yes,no
681895.17,2037.0,10842.0,3.0,3.5,2.0,0.0,0.0,2.0,4.0,1266.0,,1957.0,0.0,98102,47.07835115040033,-121.91858523065241,no,no
708648.57,860.0,4287.0,5.0,5.0,1.0,1.0,0.0,4.0,12.0,778.0,82.0,1950.0,0.0,98103,46.94980618239362,-121.97986087131044,yes,no
691082.68,1365.0,2077.0,4.0,4.1,1.0,0.0,4.0,1.0,6.0,965.0,400.0,1997.0,1991.0,98102,47.00738422267098,-121.89278986613907,yes,yes
825634.91,1451.0,13169.0,2.0,2.5,1.0,0.0,3.0,2.0,10.0,919.0,532.0,1979.0,1981.0,98004,47.007801023441516,-121.98603743060279,yes,yes
2322099.27,3162.0,800.0,3.0,3.5,1.0,1.0,3.0,3.0,,1237.0,344.0,1983.0,0.0,98006,47.03286799888862,-122.03268983299519,no,no
657290.94,974.0,12634.0,3.0,3.2,2.0,1.0,3.0,4.0,7.0,627.0,347.0,2004.0,0.0,98101,47.05920152748396,-122.02917534676067,no,no
851748.82,1423.0,6736.0,2.0,2.6,1.0,1.0,0.0,5.0,10.0,1239.0,184.0,2007.0,0.0,98004,46.979796236799906,-121.99691963672535,no,no
738711.4,1363.0,6942.0,3.0,1.8,1.0,,1.0,2.0,8.0,847.0,516.0,1987.0,0.0,98102,47.05059246206315,-122.10206613079849,no,no
972357.71,2263.0,10049.0,4.0,3.9,1.0,0.0,3.0,5.0,10.0,1726.0,537.0,1982.0,0.0,98005,47.066516085941316,-122.02374949183603,no,no
915202.97,2285.0,10906.0,2.0,1.8,,1.0,2.0,5.0,3.0,2126.0,159.0,1996.0,0.0,98101,47.08919795894358,-122.02263989170248,no,
777449.14,1713.0,3868.0,3.0,3.6,2.0,0.0,2.0,2.0,11.0,1123.0,590.0,1979.0,0.0,98103,47.02509616498608,-121.98801051222905,yes,no
866229.96,1565.0,11589.0,4.0,4.8,2.0,1.0,3.0,1.0,7.0,1049.0,516.0,1981.0,1979.0,98102,47.007871845517634,-121.90290908897992,yes,yes
885447.87,,8567.0,3.0,2.3,1.0,1.0,0.0,2.0,10.0,1526.0,358.0,1971.0,0.0,98006,46.976270776319254,-121.99725917557954,yes,no
731556.33,1310.0,1720.0,2.0,2.7,1.0,1.0,3.0,4.0,5.0,1235.0,75.0,1963.0,0.0,98101,46.92705066339252,-122.09613295435632,yes,no
750570.13,1112.0,7151.0,3.0,2.4,2.0,0.0,3.0,4.0,,817.0,295.0,1964.0,0.0,98004,46.98610232336708,-122.04569538249385,yes,no
645830.38,1236.0,14906.0,4.0,3.4,2.0,0.0,2.0,4.0,8.0,1022.0,214.0,1996.0,1974.0,98101,47.005616886811325,-121.98688560690645,yes,yes
788617.39,1419.0,16383.0,2.0,1.9,1.0,0.0,2.0,4.0,4.0,927.0,492.0,2008.0,1974.0,98004,46.99452538487836,-121.99535026201606,yes,yes
575078.39,1102.0,11587.0,3.0,2.8,2.0,1.0,0.0,1.0,7.0,909.0,,1980.0,0.0,98005,47.02988589964074,-121.91877722388438,no,no
902336.93,1897.0,2048.0,4.0,3.2,1.0,1.0,1.0,3.0,9.0,1306.0,591.0,1956.0,0.0,98005,46.92729133627967,,yes,no
999755.72,2238.0,10453.0,2.0,2.3,1.0,1.0,1.0,5.0,11.0,1823.0,415.0,1993.0,0.0,98101,46.99090128648551,-121.95349422631111,yes,no
743827.73,848.0,12254.0,2.0,2.3,2.0,,4.0,,11.0,535.0,,2014.0,0.0,98005,47.09973847545652,-122.01085665460762,no,no
759987.24,1815.0,11629.0,5.0,5.0,1.0,0.0,0.0,5.0,6.0,1423.0,392.0,1987.0,0.0,98103,47.04977993797511,-121.94504394817245,yes,no
867096.84,1668.0,11925.0,2.0,1.8,1.0,1.0,1.0,1.0,9.0,1139.0,529.0,1951.0,0.0,98004,47.030809506460635,-122.04479615630987,yes,no
850198.29,2005.0,9816.0,3.0,3.0,1.0,1.0,0.0,5.0,4.0,1681.0,324.0,1955.0,0.0,98006,,-121.95158528453531,yes,no
782314.24,1792.0,7638.0,1.0,1.0,1.0,0.0,1.0,4.0,11.0,1544.0,248.0,1987.0,1975.0,98101,46.98172840713006,-122.01412094515787,yes,yes
635813.98,928.0,4958.0,5.0,5.0,2.0,1.0,0.0,4.0,11.0,832.0,96.0,2011.0,0.0,98103,46.91229648741216,-122.07239967029803,no,no
617802.88,1043.0,800.0,3.0,1.6,1.0,0.0,1.0,4.0,12.0,988.0,55.0,1954.0,0.0,98006,47.0228564295206,-121.97033816496926,yes,no
917170.54,1818.0,9698.0,4.0,3.5,1.0,1.0,3.0,5.0,7.0,1383.0,435.0,2003.0,0.0,98101,46.877578584185514,-121.93012281906928,no,no
928645.04,2417.0,8930.0,4.0,4.0,1.0,0.0,3.0,2.0,6.0,2018.0,399.0,2005.0,1989.0,98102,46.98372220686936,-122.0203300935658,yes,yes
374700.5,471.0,10788.0,2.0,,1.0,,1.0,1.0,10.0,286.0,185.0,1953.0,0.0,98105,46.99981704052488,-121.92186191248783,no,no
996831.18,2007.0,1312.0,2.0,1.9,2.0,1.0,3.0,5.0,10.0,1840.0,167.0,1965.0,0.0,98006,46.97764047822965,-122.08279704571608,yes,no
1016677.41,2514.0,11225.0,4.0,,2.0,1.0,3.0,1.0,5.0,2050.0,464.0,1950.0,2017.0,98103,47.10856915300676,-122.05983966183882,yes,yes
849830.73,1708.0,18273.0,5.0,4.7,1.0,0.0,4.0,4.0,8.0,1277.0,431.0,1990.0,0.0,98103,47.091217139255,-122.00733630208761,yes,no
909060.19,2130.0,8392.0,1.0,1.0,2.0,0.0,,2.0,9.0,1602.0,528.0,1962.0,0.0,98005,47.05164058668384,-122.01853819429638,yes,no
,1378.0,7692.0,5.0,5.0,1.0,0.0,1.0,5.0,7.0,1193.0,185.0,2015.0,0.0,98101,46.95373366169638,-122.03335666930296,no,no
770284.88,1728.0,9545.0,5.0,4.9,1.0,0.0,2.0,5.0,6.0,1541.0,187.0,1956.0,0.0,98103,47.09607076634827,-121.99331611405908,no,no
,827.0,18162.0,1.0,1.0,2.0,0.0,3.0,3.0,5.0,730.0,97.0,1996.0,0.0,98103,47.03094845694118,-122.02642952289152,yes,no
341188.07,400.0,2882.0,1.0,1.0,1.0,0.0,1.0,3.0,7.0,311.0,89.0,2005.0,0.0,98103,46.95290101701235,-122.01794873319014,,no
1026026.66,2366.0,9016.0,4.0,4.0,2.0,1.0,2.0,3.0,5.0,1727.0,639.0,1962.0,0.0,98004,47.00163584556481,-121.98607874648248,yes,no
679683.51,1209.0,4002.0,5.0,4.1,2.0,1.0,2.0,3.0,6.0,1126.0,83.0,1967.0,0.0,98102,47.04792874267691,-122.03337684412357,no,no
756149.75,1527.0,5265.0,2.0,2.2,2.0,1.0,1.0,5.0,4.0,1255.0,272.0,,0.0,98103,46.97005605796789,-122.00530090806595,yes,no
453910.82,968.0,7752.0,4.0,3.8,1.0,0.0,0.0,2.0,6.0,765.0,203.0,1956.0,0.0,98006,47.00702662773364,-122.03227695231799,yes,no
701571.47,954.0,,5.0,5.0,1.0,1.0,0.0,5.0,9.0,772.0,182.0,1981.0,0.0,98005,47.015823818859005,-122.060281020838,yes,no
820655.0,1696.0,17005.0,2.0,2.3,2.0,1.0,3.0,4.0,6.0,1391.0,305.0,1967.0,0.0,98006,46.944957289923,-121.96181489126631,yes,no
716761.65,1362.0,10241.0,2.0,2.6,2.0,0.0,,5.0,4.0,1157.0,205.0,1950.0,0.0,98004,,-121.9146102779579,no,no
1118162.38,2027.0,6117.0,5.0,4.5,1.0,1.0,3.0,4.0,11.0,1608.0,419.0,1982.0,1972.0,98004,46.94872687124784,-121.9467714002463,,yes
959076.57,2072.0,20464.0,2.0,1.8,1.0,1.0,1.0,5.0,7.0,1878.0,194.0,,0.0,98102,47.04343340078534,-121.98341419590693,yes,no
735847.42,1993.0,5862.0,3.0,2.4,2.0,0.0,0.0,3.0,8.0,1795.0,198.0,1974.0,1976.0,98102,46.95459722872114,-122.0320764221368,no,yes
805861.99,1943.0,5144.0,3.0,2.6,1.0,0.0,3.0,3.0,8.0,1467.0,,2007.0,0.0,98105,47.01459018520657,-122.01434593620914,yes,no
968666.18,2747.0,800.0,,3.6,1.0,0.0,0.0,2.0,8.0,1810.0,937.0,,0.0,98103,46.93049220908032,-121.94714893697663,yes,no
559657.26,1159.0,14980.0,2.0,2.7,2.0,0.0,2.0,2.0,7.0,930.0,229.0,1980.0,0.0,98005,46.943328155842934,-122.11407433835117,yes,no
805132.24,1767.0,,4.0,3.4,2.0,0.0,4.0,1.0,10.0,1444.0,323.0,1962.0,1997.0,,46.940905939541466,-122.0181630112197,yes,yes
918412.09,2480.0,20089.0,4.0,3.8,2.0,0.0,0.0,2.0,11.0,1942.0,538.0,2003.0,0.0,98006,46.98552124230599,,no,no
1049245.09,2559.0,1052.0,2.0,2.0,2.0,0.0,2.0,5.0,12.0,2333.0,226.0,1989.0,0.0,98102,47.00901908099852,-122.05691401910923,yes,no
760303.09,947.0,15291.0,3.0,3.3,2.0,1.0,4.0,5.0,7.0,599.0,348.0,2000.0,0.0,98103,47.01823776475958,-121.97883058578772,yes,no
606092.46,1613.0,8351.0,1.0,1.0,1.0,0.0,1.0,4.0,6.0,1130.0,483.0,1957.0,0.0,98103,46.911388243414486,-121.98115053646171,yes,no
886603.2,2615.0,12031.0,2.0,1.2,2.0,0.0,4.0,2.0,3.0,2361.0,254.0,1982.0,0.0,98006,46.99156803079852,-122.07271662151312,yes,no
898562.34,2105.0,800.0,5.0,5.0,1.0,0.0,4.0,3.0,,1955.0,150.0,1953.0,0.0,98005,46.962471394514495,-121.99565109449286,yes,no
,1917.0,15340.0,3.0,2.0,1.0,1.0,2.0,4.0,12.0,1436.0,481.0,1972.0,0.0,98101,47.02670892463851,-122.03087226340007,yes,no
769802.41,1669.0,11933.0,4.0,3.8,2.0,1.0,1.0,1.0,5.0,1114.0,555.0,2017.0,0.0,98005,46.98661818344603,-121.97919506620582,no,no
911823.55,1570.0,7805.0,5.0,5.0,2.0,0.0,3.0,5.0,11.0,1173.0,397.0,2001.0,0.0,98004,46.995958449719076,-121.96651056570543,yes,no
1023506.53,1973.0,11226.0,4.0,4.2,2.0,1.0,3.0,,10.0,1499.0,474.0,1955.0,0.0,98101,46.96275255307485,-121.98005305331134,no,no
830341.01,1649.0,4173.0,4.0,3.9,2.0,0.0,2.0,,9.0,1289.0,360.0,1976.0,0.0,98005,47.086232385479526,-121.99637038378785,yes,no
661865.09,1774.0,5103.0,4.0,3.8,,0.0,0.0,1.0,8.0,1235.0,539.0,2011.0,0.0,98101,46.93582102883834,-121.98555643637887,no,no
965547.44,1847.0,5683.0,3.0,,1.0,1.0,3.0,5.0,10.0,1310.0,537.0,1962.0,2004.0,98103,46.98001330048056,,yes,yes
659055.07,1393.0,800.0,4.0,4.1,1.0,1.0,1.0,4.0,3.0,1156.0,237.0,2003.0,0.0,,47.00537992266365,-122.00153758919316,no,no
852815.68,2119.0,12309.0,2.0,1.7,1.0,,0.0,3.0,4.0,1733.0,386.0,1972.0,0.0,98101,46.98743197688924,-122.0398241623361,yes,no
1229528.73,3549.0,13958.0,5.0,5.0,,1.0,0.0,1.0,4.0,2951.0,598.0,1983.0,2008.0,98105,46.96180320086466,-121.94842306232565,yes,yes
586611.31,734.0,4493.0,1.0,1.2,1.0,0.0,2.0,3.0,10.0,537.0,197.0,,0.0,98004,46.90941582317943,-121.96583809220093,yes,no
879746.39,1994.0,9741.0,5.0,5.0,1.0,1.0,0.0,2.0,7.0,1432.0,562.0,1997.0,0.0,98105,46.96542455245541,-121.96597993249401,no,no
732030.36,1344.0,6672.0,5.0,5.0,2.0,1.0,1.0,5.0,5.0,972.0,372.0,1970.0,2001.0,98103,46.95203075792494,-121.9143254222118,no,yes
684201.93,,9641.0,1.0,1.6,,0.0,1.0,2.0,3.0,2002.0,144.0,1950.0,0.0,98105,47.083961229635655,-122.01649887324001,no,no
776715.18,1828.0,4862.0,4.0,3.7,1.0,0.0,2.0,2.0,7.0,1350.0,478.0,1966.0,0.0,98102,47.1132347964299,-122.02745036761054,yes,no
991660.1,2257.0,3583.0,5.0,4.7,1.0,1.0,3.0,5.0,6.0,1833.0,424.0,1979.0,0.0,98101,46.99746041610022,-122.01768013581287,yes,no
864584.75,2505.0,13260.0,3.0,2.9,1.0,0.0,2.0,1.0,4.0,1962.0,543.0,1959.0,2017.0,,46.92976217298504,-122.0801118203919,yes,yes
680621.61,1915.0,7681.0,2.0,1.9,1.0,0.0,2.0,5.0,3.0,1737.0,178.0,2012.0,0.0,98101,47.03690220528562,-122.0761791560423,yes,no
1085537.2,2479.0,18111.0,5.0,4.5,2.0,1.0,0.0,5.0,10.0,1808.0,671.0,1953.0,0.0,98005,46.950946175434105,-121.96894484955159,yes,no
